CODAUTO,CCAA,CPRO,Provincia,Municipio,INE5
"07","Castilla y León","40","Segovia","Muñoveros","40136"
"07","Castilla y León","40","Segovia","Nava de la Asunción","40138"
"07","Castilla y León","40","Segovia","Navafría","40139"
"07","Castilla y León","40","Segovia","Navalilla","40140"
"07","Castilla y León","40","Segovia","Navalmanzano","40141"
"07","Castilla y León","40","Segovia","Navares de Ayuso","40142"
"07","Castilla y León","40","Segovia","Navares de Enmedio","40143"
"07","Castilla y León","40","Segovia","Navares de las Cuevas","40144"
"07","Castilla y León","40","Segovia","Navas de Oro","40145"
"07","Castilla y León","40","Segovia","Navas de Riofrío","40904"
"07","Castilla y León","40","Segovia","Navas de San Antonio","40146"
"07","Castilla y León","40","Segovia","Nieva","40148"
"07","Castilla y León","40","Segovia","Olombrada","40149"
"07","Castilla y León","40","Segovia","Orejana","40150"
"07","Castilla y León","40","Segovia","Ortigosa de Pestaño","40151"
"07","Castilla y León","40","Segovia","Ortigosa del Monte","40901"
"07","Castilla y León","40","Segovia","Otero de Herreros","40152"
"07","Castilla y León","40","Segovia","Pajarejos","40154"
"07","Castilla y León","40","Segovia","Palazuelos de Eresma","40155"
"07","Castilla y León","40","Segovia","Pedraza","40156"
"07","Castilla y León","40","Segovia","Pelayos del Arroyo","40157"
"07","Castilla y León","40","Segovia","Perosillo","40158"
"07","Castilla y León","40","Segovia","Pinarejos","40159"
"07","Castilla y León","40","Segovia","Pinarnegrillo","40160"
"07","Castilla y León","40","Segovia","Prádena","40162"
"07","Castilla y León","40","Segovia","Puebla de Pedraza","40163"
"07","Castilla y León","40","Segovia","Rapariegos","40164"
"07","Castilla y León","40","Segovia","Real Sitio de San Ildefonso","40181"
"07","Castilla y León","40","Segovia","Rebollo","40165"
"07","Castilla y León","40","Segovia","Remondo","40166"
"07","Castilla y León","40","Segovia","Riaguas de San Bartolomé","40168"
"07","Castilla y León","40","Segovia","Riaza","40170"
"07","Castilla y León","40","Segovia","Ribota","40171"
"07","Castilla y León","40","Segovia","Riofrío de Riaza","40172"
"07","Castilla y León","40","Segovia","Roda de Eresma","40173"
"07","Castilla y León","40","Segovia","Sacramenia","40174"
"07","Castilla y León","40","Segovia","Samboal","40176"
"07","Castilla y León","40","Segovia","San Cristóbal de Cuéllar","40177"
"07","Castilla y León","40","Segovia","San Cristóbal de la Vega","40178"
"07","Castilla y León","40","Segovia","San Cristóbal de Segovia","40906"
"07","Castilla y León","40","Segovia","San Martín y Mudrián","40182"
"07","Castilla y León","40","Segovia","San Miguel de Bernuy","40183"
"07","Castilla y León","40","Segovia","San Pedro de Gaíllos","40184"
"07","Castilla y León","40","Segovia","Sanchonuño","40179"
"07","Castilla y León","40","Segovia","Sangarcía","40180"
"07","Castilla y León","40","Segovia","Santa María la Real de Nieva","40185"
"07","Castilla y León","40","Segovia","Santa Marta del Cerro","40186"
"07","Castilla y León","40","Segovia","Santiuste de Pedraza","40188"
"07","Castilla y León","40","Segovia","Santiuste de San Juan Bautista","40189"
"07","Castilla y León","40","Segovia","Santo Domingo de Pirón","40190"
"07","Castilla y León","40","Segovia","Santo Tomé del Puerto","40191"
"07","Castilla y León","40","Segovia","Sauquillo de Cabezas","40192"
"07","Castilla y León","40","Segovia","Sebúlcor","40193"
"07","Castilla y León","40","Segovia","Segovia","40194"
"07","Castilla y León","40","Segovia","Sepúlveda","40195"
"07","Castilla y León","40","Segovia","Sequera de Fresno","40196"
"07","Castilla y León","40","Segovia","Sotillo","40198"
"07","Castilla y León","40","Segovia","Sotosalbos","40199"
"07","Castilla y León","40","Segovia","Tabanera la Luenga","40200"
"07","Castilla y León","40","Segovia","Tolocirio","40201"
"07","Castilla y León","40","Segovia","Torre Val de San Pedro","40206"
"07","Castilla y León","40","Segovia","Torreadrada","40202"
"07","Castilla y León","40","Segovia","Torrecaballeros","40203"
"07","Castilla y León","40","Segovia","Torrecilla del Pinar","40204"
"07","Castilla y León","40","Segovia","Torreiglesias","40205"
"07","Castilla y León","40","Segovia","Trescasas","40207"
"07","Castilla y León","40","Segovia","Turégano","40208"
"07","Castilla y León","40","Segovia","Urueñas","40210"
"07","Castilla y León","40","Segovia","Valdeprados","40211"
"07","Castilla y León","40","Segovia","Valdevacas de Montejo","40212"
"07","Castilla y León","40","Segovia","Valdevacas y Guijar","40213"
"07","Castilla y León","40","Segovia","Valle de Tabladillo","40218"
"07","Castilla y León","40","Segovia","Vallelado","40219"
"07","Castilla y León","40","Segovia","Valleruela de Pedraza","40220"
"07","Castilla y León","40","Segovia","Valleruela de Sepúlveda","40221"
"07","Castilla y León","40","Segovia","Valseca","40214"
"07","Castilla y León","40","Segovia","Valtiendas","40215"
"07","Castilla y León","40","Segovia","Valverde del Majano","40216"
"07","Castilla y León","40","Segovia","Veganzones","40222"
"07","Castilla y León","40","Segovia","Vegas de Matute","40223"
"07","Castilla y León","40","Segovia","Ventosilla y Tejadilla","40224"
"07","Castilla y León","40","Segovia","Villacastín","40225"
"07","Castilla y León","40","Segovia","Villaverde de Íscar","40228"
"07","Castilla y León","40","Segovia","Villaverde de Montejo","40229"
"07","Castilla y León","40","Segovia","Villeguillo","40230"
"07","Castilla y León","40","Segovia","Yanguas de Eresma","40231"
"07","Castilla y León","40","Segovia","Zarzuela del Monte","40233"
"07","Castilla y León","40","Segovia","Zarzuela del Pinar","40234"
"07","Castilla y León","34","Palencia","Abarca de Campos","34001"
"07","Castilla y León","34","Palencia","Abia de las Torres","34003"
"07","Castilla y León","34","Palencia","Aguilar de Campoo","34004"
"07","Castilla y León","34","Palencia","Alar del Rey","34005"
"07","Castilla y León","34","Palencia","Alba de Cerrato","34006"
"07","Castilla y León","34","Palencia","Amayuelas de Arriba","34009"
"07","Castilla y León","34","Palencia","Ampudia","34010"
"07","Castilla y León","34","Palencia","Amusco","34011"
"07","Castilla y León","34","Palencia","Antigüedad","34012"
"07","Castilla y León","34","Palencia","Arconada","34015"
"07","Castilla y León","34","Palencia","Astudillo","34017"
"07","Castilla y León","34","Palencia","Autilla del Pino","34018"
"07","Castilla y León","34","Palencia","Autillo de Campos","34019"
"07","Castilla y León","34","Palencia","Ayuela","34020"
"07","Castilla y León","34","Palencia","Baltanás","34022"
"07","Castilla y León","34","Palencia","Baquerín de Campos","34024"
"07","Castilla y León","34","Palencia","Bárcena de Campos","34025"
"07","Castilla y León","34","Palencia","Barruelo de Santullán","34027"
"07","Castilla y León","34","Palencia","Báscones de Ojeda","34028"
"07","Castilla y León","34","Palencia","Becerril de Campos","34029"
"07","Castilla y León","34","Palencia","Belmonte de Campos","34031"
"07","Castilla y León","34","Palencia","Berzosilla","34032"
"07","Castilla y León","34","Palencia","Boada de Campos","34033"
"07","Castilla y León","34","Palencia","Boadilla de Rioseco","34035"
"07","Castilla y León","34","Palencia","Boadilla del Camino","34034"
"07","Castilla y León","34","Palencia","Brañosera","34036"
"07","Castilla y León","34","Palencia","Buenavista de Valdavia","34037"
"07","Castilla y León","34","Palencia","Bustillo de la Vega","34038"
"07","Castilla y León","34","Palencia","Bustillo del Páramo de Carrión","34039"
"07","Castilla y León","34","Palencia","Calahorra de Boedo","34041"
"07","Castilla y León","34","Palencia","Calzada de los Molinos","34042"
"07","Castilla y León","34","Palencia","Capillas","34045"
"07","Castilla y León","34","Palencia","Cardeñosa de Volpejera","34046"
"07","Castilla y León","34","Palencia","Carrión de los Condes","34047"
"07","Castilla y León","34","Palencia","Castil de Vela","34048"
"07","Castilla y León","34","Palencia","Castrejón de la Peña","34049"
"07","Castilla y León","34","Palencia","Castrillo de Don Juan","34050"
"07","Castilla y León","34","Palencia","Castrillo de Onielo","34051"
"07","Castilla y León","34","Palencia","Castrillo de Villavega","34052"
"07","Castilla y León","34","Palencia","Castromocho","34053"
"07","Castilla y León","34","Palencia","Cervatos de la Cueza","34055"
"07","Castilla y León","34","Palencia","Cervera de Pisuerga","34056"
"07","Castilla y León","34","Palencia","Cevico de la Torre","34057"
"07","Castilla y León","34","Palencia","Cevico Navero","34058"
"07","Castilla y León","34","Palencia","Cisneros","34059"
"07","Castilla y León","34","Palencia","Cobos de Cerrato","34060"
"07","Castilla y León","34","Palencia","Collazos de Boedo","34061"
"07","Castilla y León","34","Palencia","Congosto de Valdavia","34062"
"07","Castilla y León","34","Palencia","Cordovilla la Real","34063"
"07","Castilla y León","34","Palencia","Cubillas de Cerrato","34066"
"07","Castilla y León","34","Palencia","Dehesa de Montejo","34067"
"07","Castilla y León","34","Palencia","Dehesa de Romanos","34068"
"07","Castilla y León","34","Palencia","Dueñas","34069"
"07","Castilla y León","34","Palencia","Espinosa de Cerrato","34070"
"07","Castilla y León","34","Palencia","Espinosa de Villagonzalo","34071"
"07","Castilla y León","34","Palencia","Frechilla","34072"
"07","Castilla y León","34","Palencia","Fresno del Río","34073"
"07","Castilla y León","34","Palencia","Frómista","34074"
"07","Castilla y León","34","Palencia","Fuentes de Nava","34076"
"07","Castilla y León","34","Palencia","Fuentes de Valdepero","34077"
"07","Castilla y León","34","Palencia","Grijota","34079"
"07","Castilla y León","34","Palencia","Guardo","34080"
"07","Castilla y León","34","Palencia","Guaza de Campos","34081"
"07","Castilla y León","34","Palencia","Hérmedes de Cerrato","34082"
"07","Castilla y León","34","Palencia","Herrera de Pisuerga","34083"
"07","Castilla y León","34","Palencia","Herrera de Valdecañas","34084"
"07","Castilla y León","34","Palencia","Hontoria de Cerrato","34086"
"07","Castilla y León","34","Palencia","Hornillos de Cerrato","34087"
"07","Castilla y León","34","Palencia","Husillos","34088"
"07","Castilla y León","34","Palencia","Itero de la Vega","34089"
"07","Castilla y León","34","Palencia","Lagartos","34091"
"07","Castilla y León","34","Palencia","Lantadilla","34092"
"07","Castilla y León","34","Palencia","Ledigos","34094"
"07","Castilla y León","34","Palencia","Loma de Ucieza","34903"
"07","Castilla y León","34","Palencia","Lomas","34096"
"07","Castilla y León","34","Palencia","Magaz de Pisuerga","34098"
"07","Castilla y León","34","Palencia","Manquillos","34099"
"07","Castilla y León","34","Palencia","Mantinos","34100"
"07","Castilla y León","34","Palencia","Marcilla de Campos","34101"
"07","Castilla y León","34","Palencia","Mazariegos","34102"
"07","Castilla y León","34","Palencia","Mazuecos de Valdeginate","34103"
"07","Castilla y León","34","Palencia","Melgar de Yuso","34104"
"07","Castilla y León","34","Palencia","Meneses de Campos","34106"
"07","Castilla y León","34","Palencia","Micieces de Ojeda","34107"
"07","Castilla y León","34","Palencia","Monzón de Campos","34108"
"07","Castilla y León","34","Palencia","Moratinos","34109"
"07","Castilla y León","34","Palencia","Mudá","34110"
"07","Castilla y León","34","Palencia","Nogal de las Huertas","34112"
"07","Castilla y León","34","Palencia","Olea de Boedo","34113"
"07","Castilla y León","34","Palencia","Olmos de Ojeda","34114"
"07","Castilla y León","34","Palencia","Osornillo","34116"
"07","Castilla y León","34","Palencia","Osorno la Mayor","34901"
"07","Castilla y León","34","Palencia","Palencia","34120"
"07","Castilla y León","34","Palencia","Palenzuela","34121"
"07","Castilla y León","34","Palencia","Páramo de Boedo","34122"
"07","Castilla y León","34","Palencia","Paredes de Nava","34123"
"07","Castilla y León","34","Palencia","Payo de Ojeda","34124"
"07","Castilla y León","34","Palencia","Pedraza de Campos","34125"
"07","Castilla y León","34","Palencia","Pedrosa de la Vega","34126"
"07","Castilla y León","34","Palencia","Perales","34127"
"07","Castilla y León","34","Palencia","Pernía, La","34904"
"07","Castilla y León","34","Palencia","Pino del Río","34129"
"07","Castilla y León","34","Palencia","Piña de Campos","34130"
"07","Castilla y León","34","Palencia","Población de Arroyo","34131"
"07","Castilla y León","34","Palencia","Población de Campos","34132"
"07","Castilla y León","34","Palencia","Población de Cerrato","34133"
"07","Castilla y León","34","Palencia","Polentinos","34134"
"07","Castilla y León","34","Palencia","Pomar de Valdivia","34135"
"07","Castilla y León","34","Palencia","Poza de la Vega","34136"
"07","Castilla y León","34","Palencia","Pozo de Urama","34137"
"07","Castilla y León","34","Palencia","Prádanos de Ojeda","34139"
"07","Castilla y León","34","Palencia","Puebla de Valdavia, La","34140"
"07","Castilla y León","34","Palencia","Quintana del Puente","34141"
"07","Castilla y León","34","Palencia","Quintanilla de Onsoña","34143"
"07","Castilla y León","34","Palencia","Reinoso de Cerrato","34146"
"07","Castilla y León","34","Palencia","Renedo de la Vega","34147"
"07","Castilla y León","34","Palencia","Requena de Campos","34149"
"07","Castilla y León","34","Palencia","Respenda de la Peña","34151"
"07","Castilla y León","34","Palencia","Revenga de Campos","34152"
